kappa,beta,wc,wm,J,Gamma,alpha,gamma,field,r_squared
4.625454608179137,-11.565711299229237,32.59334268354542,-14521.855146255777,-5418.296592789398,7093.277224746658,-203345.11312265476,-224267.5304675336,2935.0,0.5200698337092081
4.62965452386805,29.960508031095475,32.73967884114717,23369.84633106533,-5438.757263748477,745.5288766162314,-28510.14087015892,-41012.19502150819,2935.5,0.5195178348193943
46.49449586651228,143.17306739065108,-18.46407378522017,-1477445.4503612209,45940.732060791415,-9596.384895001922,-2044017.6982906463,-1589795.0934745702,2936.0,0.10505002560573173
4.633271505635783,49.217165552986735,23.840995609197094,-65246.69448081575,-4246.351926782695,7318.799440193791,-75189.0603693175,-251020.36774208414,2936.5,0.5182341904397718
4.64230017667433,32.67210622012416,26.695567378444462,87742.60814456503,-9001.245309990572,-1011.8204505798183,-2433.00216816128,-1464.501903209353,2937.0,0.5173763951668322
4.6418592261327,13.321345862623556,34.833867686388174,23270.36864584148,-5780.308862928563,1753.4406975743818,-70076.19278326833,-44318.396785884834,2937.5,0.5173271120283907
1.8530401776310836,30.625935397051066,-12.638900505162445,14601.935369520796,-1896.1682695337756,4288.510711488141,0.7532256128117176,185237.81975149753,2938.0,0.5163953760897936
1.8538404611164436,29.106696436418865,-2.279569792379718,27215.06355746432,-1410.2048199660712,-2551.973905803259,208507.72390250338,-274661.61486174254,2938.5,0.5165138216157334
4.644689504938225,17.292149207123828,30.180350609685416,95492.94701439307,10977.683562924121,-3320.638212334732,-254997.24155479195,-249406.10941862117,2939.0,0.5161243689915146
4.648732195801558,34.18447255160812,23.588019616168516,122191.21855344757,-12170.946645364163,4033.8310641369335,-485593.92650387605,-515680.97057347064,2939.5,0.5157506819070015
4.650368611804557,52.51077241926701,29.594248474005585,67105.69747813849,9385.898735048784,-1528.7192489958288,-169233.99946730267,-146094.78986712536,2940.0,0.5153098876950793
4.652735975770457,15.556504248320525,38.80876666781861,28114.593425424584,-8015.675089373495,4421.664204536296,-8.101856227155007,-334317.0114032604,2940.5,0.5147092645302394
4.653088189297712,22.969817080083374,34.32166211218216,21154.70253567715,-5645.086790348858,1805.5955054803674,-38952.43898214598,-83587.09645594253,2941.0,0.5152390171103318
1.8541346506103888,41.13808013825619,0.22913164569574576,30956.007461183533,-1383.113155580148,-2630.3304370738715,206154.37345494496,-185021.50157695045,2941.5,0.5146942041365292
4.6569173983456045,43.1703642734157,13.605018220027556,-619148.3207832669,1760.3233616615933,-18026.555856314462,882939.7788467387,872446.4613776116,2942.0,0.5141357762777976
4.659849593050045,17.648036922906428,-7.866668982779826,33407.90337638766,-1620.3380782189943,4789.7710563207265,134601.58764242206,135431.11634216356,2942.5,0.5136024948751123
1.8551522358499204,40.75518494388942,0.3918232944335394,28931.85247392243,-1124.587879307822,-2676.009214037909,189368.86678822635,-133755.08848285678,2943.0,0.5137458423071772
4.659934335351545,22.886274872890482,23.55857133096417,142731.94859286596,11311.256337897277,-1841.3109456616576,-264756.92237636144,-242078.7998089614,2943.5,0.5139705764723237
1.8566720736040088,23.3391482061769,28.319097170760266,27397.75637435487,-5186.008188261505,-278.3987512186674,-22879.066457627716,17149.96897493771,2944.0,0.5139128303061823
4.6624574060839095,22.445240558884947,36.580328357648845,21120.409080276655,-6105.160058379005,2449.4975456417646,-77346.6835860193,-82443.36559542899,2944.5,0.5137288519422759
4.661613899329833,-16.15684340178471,31.115657509894856,35016.7292084778,-6326.296179082596,1974.6068425398428,-66101.47427106426,-59811.13433867391,2945.0,0.5131862787710405
1.8561620214213361,26.805587505675163,-0.3379316329858963,33911.54913487182,-1698.9849797132508,-2358.6235497170032,98659.4296539771,-202824.63243042142,2945.5,0.513544329201298
4.651607596034962,24.700653648395924,-12.142513536905598,17992.559066321577,-936.342957791896,3841.1131754224216,-28814.034055254935,131107.22073087742,2946.0,0.5143897511901785
1.8556826291515027,38.88050997690815,-1.47204331224807,39934.723202381945,-970.1151524790465,-3478.0315033680254,177276.67754215785,-94581.64254694896,2946.5,0.5138246871634077
4.654592562614664,48.803309510461176,41.570939138495724,23548.797396454567,-7922.444416905123,3690.9303065436293,25.731410095910697,-276565.7082237057,2947.0,0.5146897421120484
4.6721292002150605,-46.79741889548641,35.25347186935891,18852.667226918365,-4889.328436061686,485.09388468160154,-4164.001789821741,7347.081573878978,2947.5,0.5130691980728366
4.65096267037135,-12.738493087897695,35.70611043733529,10341.392815101624,-4384.790184595292,2728.446274917298,-46424.55388119667,-68674.67363602864,2948.0,0.5163273455979873
4.653886497764978,62.684010972014455,37.769799089335066,18330.816210494995,-5777.189508874415,1348.7595297405385,-43216.93035419788,-63863.04914219732,2948.5,0.5155041716337923
4.646592796628205,42.535813997492,-11.790853737820655,5525.738917697543,-1286.382698618651,3042.4071587781286,-30838.809607199073,127299.096683732,2949.0,0.5155815741809977
4.652375615428137,39.85444671386344,-2.9244828414586594,47297.598567859546,-1156.3320587260173,-4057.8503817976807,92862.79902233643,-23161.869877508903,2949.5,0.5160931488105988
4.645376870306559,68.70397481437766,39.191184659154445,20250.533841606662,-5926.170135168977,853.6059520027354,-47648.80976770466,-37564.27298490388,2950.0,0.5169611166778145
4.649446602685889,16.3749462462846,26.256024338498452,189498.83858073072,-13176.057398858575,467.7172154464732,-121250.4364992997,-114377.49209018855,2950.5,0.5169783178832041
4.649481117073108,26.6077966085444,30.783692360935245,34791.193714819485,-6260.4286250842,373.68493909836496,-38751.04657197515,-24571.220445837967,2951.0,0.5173058606537743
4.643950107061782,31.15164977258166,37.62664157859588,19916.324547429576,-5479.172248420305,1003.2642593036019,-41467.82619565599,-29082.982683686867,2951.5,0.5185151161304544
4.630401529303149,47.898643926998766,59.98648518558451,15101.925267059203,-6822.827629785785,2685.537594137907,-58845.5714254185,-57868.3998112328,2952.0,0.5200325267254863
4.639606399902386,44.183875109474464,27.985525423996588,97130.48142919045,10717.111999890134,-1645.2282820231112,-216004.48302627567,-196334.42436459812,2952.5,0.5190019094493645
4.636021027956812,1.3039354907773648,-12.61197430103305,19979.15686988605,-4046.309087665437,5511.271823199716,2.12952543232209,440117.7310577966,2953.0,0.5193860505812777
4.634307043963476,21.733508168356654,-5.540606832982349,42325.95790738588,-613.3990148866424,4516.6554698136715,63770.90234627438,138919.35419909185,2953.5,0.5200798535741706
4.636036245774323,34.74544445492283,20.432304320481744,270648.05822345254,13957.233263461641,636.021620522684,-151163.77654272923,-262947.0354345796,2954.0,0.5202677732722587
4.629909543845517,30.441586867530123,38.049218880021705,20450.61461466502,-6440.4349898499495,2793.456004398728,3766.8672883644076,-189105.83865397616,2954.5,0.5215633072866865
4.631067742551008,55.17805647616629,32.953639261095304,32790.67088120469,-6770.615452796108,860.2768930513655,-65085.83332638846,-61426.51799520999,2955.0,0.5217461051679189
4.630488064469795,40.81117260516308,28.77325678178979,-70223.15389512264,-4300.679403599272,8570.714624526838,-119322.857068995,-229569.935015517,2955.5,0.5210818662707088
4.622861890981285,55.29681621813854,38.30960440116981,19856.218445879156,-5954.111527000195,1423.7338093840012,-32807.71873551707,-77475.85151830481,2956.0,0.5230676490402069
4.635348463807161,-8.036731365352523,48.3667965494193,17333.17021676695,-5546.386488720599,533.7840066319217,-12028.709628948254,-6465.445946637616,2956.5,0.5227494290202215
4.628756469954182,32.440327178292854,23.377456591953326,195632.35133190444,13103.289559944118,-973.7225254229121,-272870.38663479534,-268144.93400374247,2957.0,0.5223830002724091
4.624399216870051,24.772881573818275,38.89844300863389,23712.832425699376,-6462.366280265601,2217.08684715987,-70508.78184790256,-76425.14495814379,2957.5,0.5233956926482757
4.628671061972734,39.95992294424089,27.074795917813432,260616.47946482443,-15931.143289760725,-775.3349597790398,-194707.15430275924,-97316.5672917941,2958.0,0.5224128471874819
4.624119370411338,6.378932063949459,25.54799208280562,11870.654289030743,-4709.193292935491,3191.2796729417796,-71372.6837148267,-151172.84941816147,2958.5,0.5236156542413901
1.8521169633347807,36.24414903899058,1.3173834354899654,31032.4567745383,-1095.9345022039238,-2591.122657727669,112284.99781733018,-35707.91360043408,2959.0,0.5235007491012968
4.626019574963739,44.28794636793839,26.919270007745247,77752.53689732734,9635.039015990076,-1835.052341578174,-148314.08792768262,-245967.07753407408,2959.5,0.52313670479852
4.627622188029046,17.153777255547585,30.47848778148711,65119.58860854845,9779.962371707099,-4118.324161690691,-85730.93999889515,-436919.9469152659,2960.0,0.523795240799549
4.623438996090968,23.06780236332767,-8.150536924393409,40451.84760313448,-717.4266818744074,4868.021713968546,50770.16430767485,127424.01916292886,2960.5,0.5232182699059392
4.630467425008767,-7.964559002977135,44.658275494841476,24973.956588650526,-6375.035042918143,614.9637205168763,7.431309097833843,-26426.28206183688,2961.0,0.523269574215318
4.626108657195166,-26.300608210212417,13.344261738292722,31581.2256037701,-5491.96946911526,-2347.273855895723,197870.02503252667,305967.05975349137,2961.5,0.522933420944545
4.6298815565047,29.552327839196266,24.721848136015584,65329.0945892196,-8209.965102645674,1789.460126999847,-35626.79436853878,-282050.5947530335,2962.0,0.5224192712474836
4.629882869351675,8.973413409664989,32.06493284055902,26356.768629035032,-5669.354754055015,1276.2076845855038,-47748.746764347634,-42876.533790848574,2962.5,0.5228905875379304
4.628302685953978,18.20078031832529,-6.602911526229378,27334.504933024324,-979.3755720740645,3920.6431944032397,26081.954720094833,145527.92772282416,2963.0,0.5225146962220615
4.631647915354539,41.408429365692136,25.867127421585455,69611.20164904627,-7945.9721125385995,-935.5186094509369,-69837.74020724543,42268.346080127056,2963.5,0.5220621862195316
4.6351393355486055,19.808695666883644,27.060931220228067,73957.66336408826,9099.399411942255,-2525.2670603803062,-201262.09931464144,-177951.77129145167,2964.0,0.5216777288536304
4.629595688851328,63.09673934665368,34.461427002217846,32241.277416892262,-6961.2513915244535,884.4244509912173,-68543.49254565344,-62484.080219914686,2964.5,0.5218719049102072
4.633748127956107,26.30863201987135,26.68231713217733,67740.52513560948,8324.648898493147,-1228.6291399944819,-137722.29300500092,-84981.07480237991,2965.0,0.5215156712148736
4.637925178132115,-37.35019896834459,11.111865203941974,15378.60138779789,-3525.6861034641843,-838.9581956198972,95069.9437774796,104897.20946309286,2965.5,0.521023774099704
4.633017089642621,-3.436504400904021,-11.133352206894855,26247.90393640719,-1879.5152086098785,4299.88199640483,17.58815806567748,170488.65527634663,2966.0,0.5209098379671933
4.644702980543442,0.5248523375687311,16.019916730239398,87129.80422213515,-8825.705370616728,-6161.498555342134,645686.9259544723,738858.1814471628,2966.5,0.5197145674484176
4.646587208849525,-18.57204015815868,39.81219328518587,35723.70958799889,-7144.436229596334,359.10039580202744,3456.8945306353626,-9070.778809223822,2967.0,0.5192018141117979
1.8570720784818118,33.601098926267966,32.36705571685604,22796.89444914236,-5158.794116649841,-33.513951286370116,-16624.6658136653,-7012.87296489404,2967.5,0.5191061155259669
4.6408872806199195,56.660770187921706,36.26602408643913,17448.50117620817,-5902.323285187571,1983.5809694228105,-93517.72282677179,-51744.27099940474,2968.0,0.5197359007488089
4.651844444799026,55.437924361239844,26.803828465849325,196012.90153924757,-14047.058973184096,-922.2736540365032,-456122.3760513576,153230.33190778492,2968.5,0.5182243498115353
4.652807952090646,27.63867899002681,32.398165176191874,46990.06638367108,-7455.543073942193,317.19484138497506,-38001.2372182092,-35612.666519009756,2969.0,0.5180990427990325
4.655044819832366,22.4801847316868,33.886864605163076,24723.00253423929,-5572.133408865098,546.7179807055707,-32807.674288312446,-18765.38710620388,2969.5,0.5178052916518894
4.654900618734135,31.62790612279075,34.204953683409066,39301.24770041417,-7391.270049832789,1453.6150183063319,-34.65901290911558,-154314.45226477055,2970.0,0.5177028183764373
4.655671891942877,31.951815017026806,41.09434773810318,17953.080318295655,-5992.194730811479,2241.6328135339554,-30353.751576200015,-99782.32750874842,2970.5,0.5176766367758736
4.65885443204879,33.41327451087119,23.985391154315813,177890.0585135602,12807.209700590538,-1277.3528346353469,-277875.3295224383,-282430.9285407269,2971.0,0.5167195333769461
4.660059491785204,25.744893533132412,27.311543942865494,144398.41853747395,12551.657926405249,-2541.58434624808,-302551.1904234747,-291983.5418647202,2971.5,0.5170045023625409
4.6574544107428935,45.54638766428763,26.675348461770664,-44826.847304940406,-4081.248811692438,6642.983329254956,-33053.37289222668,-250206.01793118267,2972.0,0.5167124007573038
1.857473343176047,45.597274399329145,-1.880356659444819,41363.41959696258,-1040.9796525502763,-3820.476136038821,137935.34505056217,-36106.85264911751,2972.5,0.5161948251624919
1.8587588022310126,29.156693447585912,0.2176465018159341,46963.51925753307,-1603.9094969242994,-2805.23854914877,197848.50511665567,-235528.85727329444,2973.0,0.5153117874824751
4.6655862155904275,26.919160503606893,14.187622659044042,-289592.7994474046,-195.45974740830925,-12027.93688163271,-3544.047848624089,852037.0258054241,2973.5,0.5154756590719916
4.662420841643105,30.6369603860082,38.286900122309234,-26795.820138722444,-4183.452268261928,6822.83776297924,-61508.48231292249,-175934.92769887892,2974.0,0.5154599167219046
4.669277571072682,17.88896266069091,22.09349505413898,220269.96823120772,13096.68013413406,-1190.161850101567,-254761.67028443012,-244379.20638964677,2974.5,0.5153174234007909
4.674985639874351,36.44409039892709,33.660078362658496,28576.24397186079,-5977.713415061553,194.95587639182682,-35967.6067036278,-12414.705945066138,2975.0,0.5148892394273108
4.669701872837086,23.186121396751208,32.45905044994099,30886.55794070089,-6269.103080298219,1207.994920991696,-45490.587045832995,-64504.53117227817,2975.5,0.5157478387940173
4.670373949699767,53.86880457061077,34.99706798413819,52565.306999105174,9371.051583320113,-2324.53511364941,-159266.44863756184,-154501.06816061388,2976.0,0.5156989751474884
4.674435466037935,13.576911547072205,24.828496235684263,102153.28167621382,-9378.522141045634,537.3907380170214,-85280.38277128048,-62664.56644515334,2976.5,0.5154689071336366
4.677658965689503,-9.761808621160881,39.070797792544084,61741.69990415421,-9489.14185002596,2277.17186883911,-90363.08255219103,-89206.02338974208,2977.0,0.5157218002687334
4.673326465847462,-0.1260870761479242,33.74582611077541,50215.458507378586,-8568.49428439721,3648.670349518377,-164026.0589474699,-168650.0599187887,2977.5,0.5159529061314716
4.672265614042507,29.876811677304428,37.88902334548384,22360.93276045211,-6135.400925622251,1859.4644045964976,-85686.16011766464,-40764.15344449667,2978.0,0.5167888282709907
4.675636567724359,36.80749369373202,25.620638400712306,159209.62362350235,13006.362338028535,-2178.839883845837,-346102.006420505,-341043.5200401242,2978.5,0.5164963956168669
4.679120136670318,44.53040574673244,27.887402702127545,123115.22904420785,12111.937720240485,-1957.6510635276077,-273448.49041624984,-271049.3430000554,2979.0,0.5160590947030561
4.679419034274809,-22.08018819047777,36.04664906245783,33498.48415312048,-6712.344801389411,2173.1170790202686,-64473.90887968386,-57433.87744991144,2979.5,0.5169074734005601
4.671188164744023,28.642919062659754,39.795675551056334,27009.879539908878,-6655.297478267832,1537.3344826959983,-16.7868754238319,-112502.37345904452,2980.0,0.5179535479228868
4.673361446805845,42.87840164853577,-3.859221744374865,48706.162916813024,-1030.3978689223143,-4431.001316185482,162263.8625752153,-68444.66309233132,2980.5,0.5173210789852262
4.671444114768802,49.78133184347406,37.29783023173817,19389.325835293977,-5836.813022420658,1553.0196569671223,-61607.17559825619,-53599.320805457835,2981.0,0.5182659714337674
4.677027039785644,22.352913847395556,28.736582837725514,123232.12124206581,11800.89144663522,-2411.727496080902,-249717.81796067252,-227912.06417867218,2981.5,0.517563267773689
4.672400174239582,27.525560802869943,-7.846931951428289,32763.06105104413,-491.44576545889095,4383.042193099165,106941.07933779858,35264.88466150098,2982.0,0.5180085526512852
4.67542214362696,29.674156045911168,29.500798301200984,38629.645438096806,-6422.551622523562,142.44935725790154,-36211.874785760425,-21470.98940873855,2982.5,0.5184610707806399
4.676718812176509,10.534055290704954,35.58688403567633,38203.393544770144,-7428.886443818639,2210.2575760347654,15.275485209091288,-177893.18300292714,2983.0,0.518899496068497
4.671284037517336,-9.523405118840605,51.17413654522933,21483.094130458685,-6679.917781621772,2259.1816150836444,-53385.251185237794,-44003.06118382601,2983.5,0.5192089212081075
1.8618758862717033,34.14931908564486,4.553317055859179,58323.5532676342,-2727.6983888716345,-2180.5146823164305,84063.55287514046,-101810.51078294913,2984.0,0.5185316491404464
4.678904861285424,20.23827040369014,31.944471685898453,29940.203007700078,-5891.219609060726,411.0666292746596,-39163.55924304961,-10964.47767014434,2984.5,0.5187383156897374
4.678470852517393,-9.62627538051339,55.70986724640058,26472.627676254106,-7525.300345240114,1679.1348056127317,-38576.97316667372,-34490.33522897502,2985.0,0.5195076857790889
4.675175995244887,50.287927970486834,26.175380768671065,-39981.5796175028,-3808.887555896208,6143.177931782213,33903.673999153296,-272676.7013111139,2985.5,0.5193193626039236
4.675717488439427,24.64324687432741,26.62314465266849,203879.38961134542,-13964.994938566699,699.1122338840528,-230556.68483816768,-135733.95993284803,2986.0,0.5195651132039603
4.680913927972023,-19.43840655440867,29.40735454895472,55583.32774439767,-7522.196975553962,1046.574950332697,-49.051731660177126,-58311.12041796892,2986.5,0.5195773450483492
4.674393795730868,47.493267643525535,36.34317542602017,42929.91994885329,-8174.325734520354,1525.0622451890372,14.563475981447638,-185536.87719506441,2987.0,0.5202004295304319
4.675985905282847,14.819177615499253,31.938624672897923,56796.25337987384,-8177.224794714775,1110.241701338891,-67948.98733933794,-66732.68415615306,2987.5,0.5201938692289443
4.681321183779409,-1.5700547653089094,14.168463909552528,13765.876072596096,-4155.9819633200905,-3388.6684903953574,210282.99960808936,215675.95229427645,2988.0,0.5195826905428611
4.680256984168364,37.146099875596065,28.351703086212908,67667.42196640924,9240.591687046423,-2240.986752452245,-139850.73487202157,-232449.81113637384,2988.5,0.5197765538797118
1.8621808629392846,26.380185131749652,0.15458339494708812,41917.25353242649,-1799.6693206374969,-2499.2299310799453,-41374.149168410906,-69104.93631469921,2989.0,0.5202266380614646
4.676209561755816,40.83854160233796,26.977165423329478,-42799.29603873915,-4544.926510017366,6757.827964562381,-10161.8596135269,-331271.7782464957,2989.5,0.520023274231775
4.680562647131333,35.281912543057075,27.7734071951204,65320.221859321995,9053.7198491157,-2380.310472495072,-29168.410799292575,-354370.56604486116,2990.0,0.5204629772503961
4.6786702728153,-0.8512771002723238,23.590588708274826,78065.43502598786,-8394.079849824704,2958.760872833858,-199651.71042653217,-198775.0200764534,2990.5,0.5203320553393203
4.678402501104968,5.6418480288919275,51.41474947455,26590.082227200444,-7197.127704047037,1117.5975403672157,-30414.3408614367,-27100.126903928554,2991.0,0.5211952958118581
4.6805939321720835,93.29890438197545,-17.322076027711702,-999131.6310115833,36541.92754259362,1497.916193632758,-2391766.31519268,-2953679.019304955,2991.5,0.5199632309367668
4.68247800917449,-12.939566263114882,34.93885450770226,39856.390059781435,-7279.2661127559495,2365.0292296733764,-82697.01444401644,-77703.97391344479,2992.0,0.5205124320992243
4.68759878289238,5.54705710057048,36.62713810721322,34730.74030539272,-6789.040098013153,703.1915303433922,-20.389885634110822,-53371.34772088463,2992.5,0.5198046581861232
4.687158187335944,-13.247741196412225,38.88156461227027,30044.586813465878,-6469.6729460492825,592.6628311631813,17.136002649596207,-24559.823416513937,2993.0,0.5199385585460676
1.8616619195269062,38.144537896741376,-9.456544646668148,11569.105231949972,-1209.1730414415706,3527.3153356783364,48945.36781382922,87166.01203589814,2993.5,0.5201346933485933
4.682292921029369,54.74889030973644,14.607898057041679,-409162.58122436906,-4762.07334601015,14355.753256275362,729432.5201416955,-618427.0872609651,2994.0,0.519549720706485
1.8640883229489642,27.928703903164465,0.8353980347797887,31118.49052902925,-1657.6151186449201,-2001.682646119724,112932.8933196348,-195342.17882909262,2994.5,0.5191787154718521
4.686627181077524,4.045874669188307,42.67090587181857,26679.291527606085,-7544.1844207426875,3809.328060961837,-9.240199077452115,-238088.8488938568,2995.0,0.5191213228115952
4.693961872271958,-15.708645698967015,38.69080951726869,28076.795099313687,-6258.785905796512,978.0935806749053,-7.80763478761495,-44136.261941826444,2995.5,0.5185185039610072
4.685308138142463,-1.8259938247633474,27.588939724677722,12948.325443022932,-6410.704512459843,5389.683132503832,109617.23150761922,-568616.164388483,2996.0,0.5186385188029983
1.8644011813177142,41.54454700369925,1.2063764348451738,32839.275949497904,-1355.781944300432,-2717.4363755300724,204877.94194894712,-145270.1445705544,2996.5,0.5181398777002961
4.693004969001963,74.58125210469458,21.18358480704412,341872.4692507147,-16325.55838770826,-4631.052687610505,-223787.28209323896,114645.30807796291,2997.0,0.5173921822930008
4.682145238094955,34.64505949320315,-10.783536873985364,7926.136005403502,-1166.7915786554945,3072.287086121259,-68912.6289972932,167825.73571968326,2997.5,0.5182118097473265
4.693428684061169,47.84783861415438,30.07861429041212,39390.35180024024,-6759.313009315148,227.19797605276014,-47195.38101669055,-44681.142110195906,2998.0,0.5173004597219737
4.690322865254551,32.618284791970225,54.935324353633646,18561.504784675322,-6949.371555206335,2557.4819465962732,-60121.4233339347,-62479.50473322807,2998.5,0.5174716138230389
4.695023527077837,30.397519534938006,24.53827042133335,90086.46504121428,9217.485032673812,-1123.0109679167654,-84396.23930381828,-210392.80249406886,2999.0,0.5163690956162914
4.700237914410235,43.98193634137945,29.719957745118872,332406.56640639645,-19183.557816158158,-48.004297725328065,-294863.7691331419,-272520.6595036109,2999.5,0.5159303132651105
4.694421581139352,26.30563271208964,-11.40728064097239,26543.838407664436,-890.0118805883525,4501.403671137766,68607.32260868658,65038.22706209434,3000.0,0.5155766053845107
4.701408940660366,29.56540235986898,22.5480990556042,203356.07915728432,13080.651000444655,-1129.3648631450599,-299364.11081027414,-282530.21606336144,3000.5,0.5151536442265254
4.697853979800711,-12.330226677892583,31.70876040368271,9549.079716949911,-4221.805170654064,2958.2994902473315,-47198.505029558546,-90724.12380124327,3001.0,0.515701937828243
4.70060515010424,-11.08751324503054,57.4811332739526,18387.07536089655,-6639.158479448211,2427.514354249903,-47875.308418635934,-44105.260775200804,3001.5,0.5152712677425633
4.704501952816794,52.08111923536574,35.22119884598328,58072.531776408774,9757.012012272806,-2314.6866068423046,97131.51342949527,-423127.38796317624,3002.0,0.5141518470575146
4.704949038592174,53.152921746179935,22.529746005691294,297543.73812838405,16297.165426032923,216.98505872175156,-428808.4284204106,-371171.63779147074,3002.5,0.5139448838896521
4.701517883504082,23.088651240613974,40.2938153569396,15009.561169995492,-5740.213621527076,2760.108428586903,-80315.5835753332,-67306.06820002844,3003.0,0.5145001034084948
4.716725630656398,-38.18751744391312,36.790683003332205,24671.55257040281,-5724.7375852742325,300.96947700081455,-1423.2844415148202,12236.201808912056,3003.5,0.5127436950276583
4.71263433750592,-12.055452076383377,18.732893087711076,33376.16493311463,-5171.896065512886,-2056.1488429366696,75905.84702019511,171864.2843171652,3004.0,0.5132753750917336
4.704544532038999,12.25096948984004,34.62645752002182,-24802.084201073227,-5672.097399384049,7528.031064501748,-110193.10879110974,-317490.158776516,3004.5,0.5134251087505658
4.704855938419956,36.0649090036557,35.953693349456024,26985.877230135997,-8613.88086860595,4823.225697313627,32.44592789355441,-440588.5453967631,3005.0,0.5135525581276912
4.71244537926669,0.42444263342808447,25.24332683918753,11398.313954282397,-3164.2012261515174,499.07509920687255,-23462.663110659283,-779.3698809485202,3005.5,0.5130554177181057
4.709160131417994,36.59014830086459,27.210030962325952,110544.69775213978,10787.237996146874,-1025.0016079681247,-166083.96639746454,-161500.3146257525,3006.0,0.5128600238965899
4.707806656413951,22.21798942794841,-7.67143303476393,44961.27443992488,-754.8661745311663,5039.537458019735,86949.01779961085,114064.29899364829,3006.5,0.5126559127946096
4.712701316827619,16.673607891922252,30.11795852868417,37272.42731419981,-6348.304676277387,475.1112045172037,-51452.33048189196,-10277.005203762525,3007.0,0.5130309861309212
4.712565509676513,25.62568812399269,25.801876407149035,89993.8902719648,-9489.810541133698,1584.1216915994746,-95373.84547685324,-230367.99271363867,3007.5,0.5121897163870883
4.71315280141776,24.817811435515942,30.805336277476655,58914.083473254344,-8103.516352137568,349.9143618092401,-45807.49199835269,-44322.33492412469,3008.0,0.5128811915718677
4.714792233928119,38.808301367454675,-3.804156662118058,52772.62291031966,-906.6090155203722,-4550.385969292419,151021.73972926487,-42223.40610211817,3008.5,0.5121775812344209
4.71289603178275,32.849193625881625,33.182764785663664,-7595.253113191925,-4949.761688254814,4959.818407993398,-88888.16980073474,-166803.75217722508,3009.0,0.5129180992307261
4.713793012144402,47.1980189104403,23.254997094738407,92600.09696004499,-9491.691928380475,865.0619654467979,-186151.34604836503,-176609.7715150491,3009.5,0.5125287768925458
4.718523596746824,25.255959846916983,26.339704893413604,126726.08162459232,-11379.951837168002,1932.7798919829418,-234306.97674024853,-223057.14498466533,3010.0,0.5119643263116694
4.7207000268982755,-62.27549476921701,16.91842210277655,19795.350443524152,-4880.710369290699,-978.9206553847051,96616.1571797103,108600.36040804586,3010.5,0.5126093994426613
4.719698202010522,-16.018258096311616,47.62339507395412,25166.129501587544,-6866.995925778082,2226.199340936431,-53340.299723729106,-48945.82310659624,3011.0,0.5124572450831527
4.718108591616138,16.682958120443303,27.294069197100207,22104.166460891727,-5690.803455241367,2759.3763659902656,-99842.84786477266,-128384.6237946111,3011.5,0.5128692655133642
4.717008776786906,25.85015055097487,34.63960792294956,24448.968971445855,-5950.281767632524,1532.4725790335706,-39993.69948138883,-75145.09994565154,3012.0,0.5126800423780097
4.7161907064733795,22.825112452737763,36.20710415819946,21308.12691365994,-5609.433786437197,1367.8673306268963,-101575.08116710024,10717.07542299303,3012.5,0.5133356341111179
4.7207146653766054,7.90152670526974,25.238950917961173,29039.46943750308,-5661.01253101363,2316.8795883823186,-31635.03822980229,-174191.20142383582,3013.0,0.512395741331785
4.731798213467782,-0.6144034129016398,33.669777421815546,28773.811004564595,-5982.690913454757,-1323.509267019818,41902.51720633253,41245.66312930315,3013.5,0.5118093542441597
4.720881704796836,30.20639114532172,27.237607322765623,70460.36340434759,-9123.07631786083,2342.3231658284385,-116962.98353662535,-265726.70487327856,3014.0,0.5129647624013711
4.719237807883622,27.121770429577577,38.051045303103315,27451.02252235299,-6481.791955250391,1337.0549230070585,2.2640960513419426,-102938.78012720293,3014.5,0.5132446078011635
4.719748926058103,29.812758055940183,31.749027779676346,-41200.52183981473,-5803.005526768755,8022.595111201053,-187813.80440603872,-293581.7536079725,3015.0,0.5125017761632171
4.715319901496151,46.7585924996855,56.0419807032039,17904.970807565907,-6670.3137588045765,1784.2318197590118,-64647.5752585034,-24106.336106851024,3015.5,0.5138353702096403
4.7152668312496395,53.73381841195446,-10.82882475115031,2387.6362546147307,-1750.0462937588268,3522.0858033823565,-9787.26512965785,154476.93070776958,3016.0,0.5133421351302121
4.719499474108658,40.13034149573488,23.905892640952715,143871.19837126302,-11378.004985091817,271.97624357625904,-246576.9307114601,-97023.96192733009,3016.5,0.5128060897165133
4.72402253109473,11.948649175053946,31.428660465836742,28455.741619021286,-5707.008986277037,730.7263488744237,-73402.00363924493,11938.578610263345,3017.0,0.5125688143024433
4.720578279715317,51.51335591978686,33.179340813476124,68821.56697255823,10452.874035622954,-2619.261547830331,-218652.68433785214,-199701.47602880505,3017.5,0.5129998219240703
4.7211424986107975,82.14818838694566,40.61756006905407,23838.82224631331,-7215.426719870616,1820.5778755823287,9.704336389336316,-166957.87925755797,3018.0,0.513357432713601
4.717867383364928,36.638046225795655,39.55969075760462,18439.650806801863,-6098.428745783487,2342.21266810051,17092.98617510024,-163206.8622026137,3018.5,0.5136317416870902
4.7214812331372755,-15.414640054397806,33.228473309617094,15736.243431469436,-5382.720707797766,3669.375743015305,-99382.83503246182,-105658.6586471129,3019.0,0.5127824736436635
4.726552485663027,40.43397540881665,8.592927918859486,-2201833.864499365,16088.455459413379,-22368.043258388843,-2063792.3392325672,-2453303.319806178,3019.5,0.5117600052992735
